player_id,name,goals,assists,yellow_cards,red_cards,minutes
795704.0,0,0,2,0,0,0
796305.0,Jamie Donley,0,1,1,0,360
796518.0,0,0,1,0,0,0
796574.0,0,0,1,0,0,0
796739.0,Júnior Almeida,0,1,1,0,630
797791.0,Antonio Tikvic,0,1,0,0,180
797867.0,0,0,1,0,0,0
798404.0,Alidu Seidu,0,1,29,3,7830
798658.0,0,0,2,0,0,0
798797.0,0,0,1,0,0,0
799060.0,0,0,1,0,0,0
799666.0,0,0,1,0,0,0
800015.0,0,0,1,0,0,0
801005.0,Stanley Mills,0,1,0,0,0
801212.0,0,0,1,0,0,0
801508.0,0,0,1,0,0,0
801693.0,Arif Boşluk,0,2,0,0,1620
802513.0,Kasper Davidsen,0,2,5,0,1890
802556.0,0,0,1,0,0,0
802629.0,0,0,1,0,0,0
802722.0,0,0,1,0,0,0
803401.0,0,0,1,0,0,0
804264.0,Igor Neves,0,2,1,0,2070
804600.0,0,0,1,0,0,0
804812.0,Anthony Oyono,0,1,4,0,1620
804936.0,0,0,1,0,0,0
805053.0,0,0,1,0,0,0
805453.0,0,0,1,0,0,0
806168.0,Paul Joly,0,2,5,1,2610
806793.0,Clément Akpa,0,2,6,0,2160
807648.0,Abdoulaye Sylla,0,1,8,1,2340
807733.0,0,0,1,0,0,0
808092.0,0,0,1,0,0,0
808124.0,0,0,1,0,0,0
808126.0,0,0,1,0,0,0
808228.0,0,0,1,0,0,0
808230.0,0,0,1,0,0,0
808371.0,0,0,3,0,0,0
808447.0,Mateus Barbosa,0,1,0,0,90
808454.0,Mason Hancock,0,1,0,0,0
808888.0,0,0,1,0,0,0
809178.0,0,0,1,0,0,0
809236.0,0,0,1,0,0,0
809639.0,Koffi,0,1,0,0,90
809716.0,Lucas Freitas,0,1,1,0,90
809920.0,0,0,1,0,0,0
810233.0,0,0,1,0,0,0
810387.0,0,0,1,0,0,0
810569.0,Daniil Martovoy,0,1,0,0,270
810746.0,0,0,1,0,0,0
811292.0,0,0,1,0,0,0
812793.0,0,0,1,0,0,0
813092.0,0,0,1,0,0,0
813958.0,0,0,1,0,0,0
814446.0,Luca Marianucci,0,2,1,1,1440
814525.0,Nikolaos Zouglis,0,4,5,0,4050
814527.0,0,0,1,0,0,0
815078.0,Jordy Makengo,0,1,2,0,3330
815384.0,Matheus Dias,0,2,5,0,2070
815558.0,0,0,1,0,0,0
816093.0,0,0,1,0,0,0
816442.0,0,0,1,0,0,0
816443.0,0,0,1,0,0,0
816930.0,Andrei Motoc,0,1,0,0,0
816974.0,Tygo Land,0,2,0,0,810
817133.0,Moisés Mosquera,0,1,6,0,1980
817180.0,Mamady Bangré,0,1,2,0,720
817214.0,0,0,1,0,0,0
817355.0,0,0,1,0,0,0
817688.0,0,0,1,0,0,0
817703.0,0,0,1,0,0,0
817786.0,0,0,1,0,0,0
817792.0,0,0,1,0,0,0
817885.0,Oleg Osypenko,0,1,0,0,90
817967.0,Imran Aznaurov,0,1,0,0,1260
817972.0,0,0,1,0,0,0
818237.0,Tommi O'Reilly,0,2,0,0,0
819387.0,0,0,1,0,0,0
819659.0,0,0,2,0,0,0
819798.0,Jacob Andersen,0,3,7,0,3240
820148.0,Emre Uzun,0,2,2,0,1350
820370.0,0,0,1,0,0,0
820668.0,0,0,1,0,0,0
820702.0,0,0,1,0,0,0
821501.0,0,0,1,0,0,0
821905.0,Alex Ferguson,0,3,0,0,180
822070.0,0,0,1,0,0,0
822144.0,0,0,1,0,0,0
822163.0,0,0,2,0,0,0
822238.0,0,0,1,0,0,0
822331.0,Omar El Hilali,0,2,11,0,3060
822993.0,0,0,1,0,0,0
823469.0,0,0,1,0,0,0
823584.0,Manuel Osifo,0,1,2,0,2430
824052.0,0,0,1,0,0,0
824243.0,0,0,1,0,0,0
825583.0,0,0,1,0,0,0
825960.0,0,0,1,0,0,0
828338.0,0,0,1,0,0,0
829257.0,Dennis Kaygın,0,1,0,0,720
830083.0,Ivan Mamrosenko,0,1,0,0,90
830336.0,0,0,1,0,0,0
830924.0,0,0,1,0,0,0
831141.0,0,0,1,0,0,0
831161.0,Lautaro Blanco,0,2,3,0,1620
831162.0,Gino Infantino,0,1,2,0,720
831512.0,0,0,1,0,0,0
834068.0,0,0,1,0,0,0
834318.0,0,0,1,0,0,0
834365.0,0,0,1,0,0,0
834744.0,Antoniu Roca,0,1,3,0,1710
837112.0,0,0,1,0,0,0
837143.0,0,0,1,0,0,0
837176.0,0,0,1,0,0,0
837284.0,Mykyta Sytnykov,0,1,0,0,0
837365.0,0,0,1,0,0,0
837432.0,Umarali Rakhmonaliev,0,1,3,0,1440
837922.0,0,0,2,0,0,0
838384.0,Anton Bol,0,1,1,0,990
838926.0,0,0,1,0,0,0
840426.0,João Marcos,0,1,1,0,630
841553.0,0,0,1,0,0,0
841591.0,0,0,1,0,0,0
844047.0,0,0,1,0,0,0
844349.0,0,0,4,0,0,0
845289.0,James McConnell,0,1,1,0,810
845669.0,0,0,1,0,0,0
845670.0,0,0,1,0,0,0
845672.0,0,0,1,0,0,0
845681.0,0,0,1,0,0,0
846153.0,0,0,1,0,0,0
846333.0,0,0,1,0,0,0
847611.0,0,0,1,0,0,0
848124.0,Adam Andersen,0,1,0,0,90
848258.0,0,0,1,0,0,0
848454.0,0,0,1,0,0,0
849410.0,Valentín Barco,0,3,4,0,2070
849428.0,Max Balard,0,1,5,0,2430
851516.0,0,0,1,0,0,0
851595.0,Jefté,0,2,11,0,3600
851804.0,Mateo Tanlongo,0,1,8,0,2430
852024.0,Bénie Traoré,0,1,1,1,2070
852980.0,Nicolás Marichal,0,2,9,0,6390
854325.0,Étienne Camara,0,1,7,0,2430
854825.0,0,0,1,0,0,0
854877.0,0,0,1,0,0,0
854884.0,0,0,1,0,0,0
855298.0,0,0,1,0,0,0
856320.0,0,0,1,0,0,0
859136.0,0,0,1,0,0,0
859182.0,Musah Mohammed,0,4,6,1,1980
860056.0,Aïman Maurer,0,1,0,0,1350
861707.0,0,0,1,0,0,0
863203.0,Vladyslav Chushenko,0,1,0,0,90
863204.0,0,0,1,0,0,0
863759.0,Bruno Ogbus,0,1,0,0,270
863831.0,Lamarana Jallow,0,1,3,0,1170
864993.0,0,0,1,0,0,0
866082.0,0,0,1,0,0,0
866330.0,0,0,1,0,0,0
866552.0,0,0,1,0,0,0
866646.0,0,0,1,0,0,0
867910.0,0,0,1,0,0,0
867929.0,Egor Noskov,0,1,0,0,630
869067.0,Oliver Braude,0,5,14,0,5130
869465.0,Tiago Santana,0,1,8,0,1350
870187.0,Rafa,0,1,1,0,180
871193.0,Daníel Freyr Kristjánsson,0,2,0,0,0
872123.0,0,0,1,0,0,0
873540.0,Talha Karatas,0,1,0,0,0
874017.0,0,0,2,0,0,0
874062.0,0,0,2,0,0,0
874081.0,0,0,1,0,0,0
874888.0,0,0,1,0,0,0
875178.0,Willy Kumado,0,6,2,0,2610
875338.0,0,0,2,0,0,0
875447.0,Ítalo,0,2,6,0,4050
876108.0,0,0,1,0,0,0
876112.0,0,0,2,0,0,0
876440.0,João Pedro,0,1,0,0,180
877529.0,0,0,1,0,0,0
878137.0,0,0,1,0,0,0
878164.0,Villads Westh,0,1,0,0,0
878374.0,0,0,1,0,0,0
878401.0,0,0,1,0,0,0
878414.0,0,0,2,0,0,0
879443.0,0,0,1,0,0,0
880533.0,0,0,2,0,0,0
881217.0,0,0,1,0,0,0
883168.0,Aaron Essel,0,1,5,0,1350
883283.0,0,0,1,0,0,0
883418.0,0,0,1,0,0,0
883433.0,Marvin Kaleta,0,2,1,0,1980
884810.0,Kjell Wätjen,0,1,0,0,360
884849.0,Daniil Khrypchuk,0,2,4,2,4050
885714.0,0,0,1,0,0,0
886375.0,0,0,1,0,0,0
886754.0,0,0,1,0,0,0
887409.0,0,0,1,0,0,0
888342.0,Giorgi Maisuradze,0,1,3,0,900
888666.0,0,0,1,0,0,0
889619.0,0,0,1,0,0,0
889630.0,0,0,1,0,0,0
889664.0,0,0,1,0,0,0
889811.0,0,0,1,0,0,0
890385.0,Sebastian Otoa,0,2,1,0,1350
890818.0,0,0,1,0,0,0
890860.0,0,0,1,0,0,0
891088.0,0,0,1,0,0,0
891162.0,0,0,1,0,0,0
891379.0,Nordine Kandil,0,2,1,0,1080
891395.0,0,0,1,0,0,0
891998.0,Antoine Mendy,0,1,1,0,3240
892688.0,0,0,2,0,0,0
894330.0,0,0,1,0,0,0
896124.0,0,0,1,0,0,0
896154.0,Leonid Mina,0,1,0,0,1170
898721.0,Chissumba,0,1,2,0,900
898845.0,0,0,1,0,0,0
899884.0,Oleksandr Chernov,0,1,1,0,1170
900630.0,0,0,1,0,0,0
900818.0,0,0,2,0,0,0
900882.0,0,0,1,0,0,0
901082.0,Faisal Al-Ghamdi,0,1,5,1,1890
901106.0,0,0,1,0,0,0
901112.0,0,0,1,0,0,0
901114.0,0,0,1,0,0,0
902744.0,0,0,2,0,0,0
904662.0,Louis Mouton,0,1,2,0,1800
906613.0,0,0,1,0,0,0
907040.0,0,0,1,0,0,0
907042.0,0,0,1,0,0,0
907764.0,0,0,1,0,0,0
908022.0,Özcan Şahan,0,1,2,0,1440
908177.0,0,0,1,0,0,0
908186.0,0,0,2,0,0,0
908187.0,0,0,2,0,0,0
908190.0,0,0,1,0,0,0
908230.0,0,0,1,0,0,0
908236.0,Felipe Silva,0,1,0,0,540
908447.0,0,0,1,0,0,0
908936.0,Zé Carlos,0,2,7,1,5400
908999.0,0,0,1,0,0,0
909254.0,Macaulay Tait,0,1,4,0,1260
910047.0,0,0,1,0,0,0
910633.0,0,0,1,0,0,0
910740.0,0,0,1,0,0,0
910905.0,Mamadou Sarr,0,1,3,0,2610
911150.0,0,0,1,0,0,0
911386.0,Vladislav Teplyakov,0,2,0,0,90
911536.0,0,0,1,0,0,0
911576.0,0,0,1,0,0,0
911736.0,0,0,3,0,0,0
911946.0,0,0,1,0,0,0
912081.0,0,0,1,0,0,0
913136.0,Zak Lovelace,0,1,1,0,180
913337.0,0,0,1,0,0,0
913387.0,Danylo Kolesnyk,0,1,4,0,1440
913704.0,0,0,1,0,0,0
914294.0,0,0,1,0,0,0
916328.0,0,0,1,0,0,0
916992.0,0,0,1,0,0,0
917391.0,0,0,1,0,0,0
917809.0,Yaroslav Protsenko,0,1,0,0,450
917980.0,Anton Mukhin,0,1,0,0,270
918831.0,0,0,1,0,0,0
918868.0,0,0,1,0,0,0
918978.0,0,0,1,0,0,0
919916.0,0,0,1,0,0,0
920283.0,Matteo Pérez Vinlöf,0,1,0,0,90
920297.0,0,0,1,0,0,0
920418.0,0,0,1,0,0,0
920459.0,0,0,1,0,0,0
921542.0,Fraser Taylor,0,1,0,0,180
923838.0,Steve Ngoura,0,1,0,0,1980
923915.0,Antal Yaakobishvili,0,1,0,0,270
924365.0,0,0,1,0,0,0
925060.0,0,0,2,0,0,0
925973.0,0,0,1,0,0,0
925998.0,0,0,1,0,0,0
926135.0,Omari Kellyman,0,1,0,0,360
926182.0,0,0,1,0,0,0
926669.0,0,0,1,0,0,0
926763.0,Chuki,0,1,1,0,1080
927249.0,0,0,1,0,0,0
927331.0,0,0,1,0,0,0
927463.0,0,0,1,0,0,0
928359.0,Myron Mau-Asam,0,1,0,0,90
928611.0,0,0,1,0,0,0
928735.0,0,0,1,0,0,0
929346.0,0,0,1,0,0,0
930174.0,0,0,1,0,0,0
930467.0,0,0,1,0,0,0
930547.0,0,0,1,0,0,0
931926.0,0,0,1,0,0,0
932794.0,0,0,1,0,0,0
932796.0,0,0,1,0,0,0
932875.0,Callum Sandilands,0,1,0,0,0
933014.0,0,0,1,0,0,0
933217.0,Krisztián Lisztes,0,2,0,0,0
933908.0,Ángel Ortiz,0,1,0,0,360
933944.0,0,0,1,0,0,0
933972.0,0,0,2,0,0,0
934010.0,0,0,1,0,0,0
935107.0,Mykhaylo Protasevych,0,2,2,0,1710
935245.0,Raúl Asencio,0,2,5,0,2700
935480.0,Martim Fernandes,0,6,4,0,2610
935576.0,0,0,1,0,0,0
936571.0,Stijn Bultman,0,1,1,0,1260
936684.0,Saad El Haddad,0,1,0,0,360
936874.0,Tyrique George,0,4,1,0,810
937955.0,Héctor Fort,0,3,3,0,2160
937966.0,0,0,1,0,0,0
938087.0,0,0,1,0,0,0
938103.0,0,0,1,0,0,0
938389.0,0,0,2,0,0,0
938818.0,0,0,1,0,0,0
938927.0,0,0,1,0,0,0
938930.0,0,0,1,0,0,0
939065.0,Andrey Ivlev,0,1,4,0,2340
939231.0,0,0,1,0,0,0
939233.0,0,0,1,0,0,0
940253.0,0,0,1,0,0,0
940411.0,Nóel Atli Arnórsson,0,1,1,0,900
941681.0,0,0,1,0,0,0
942988.0,0,0,1,0,0,0
943893.0,0,0,1,0,0,0
944385.0,0,0,1,0,0,0
948273.0,Mario Martín,0,1,8,1,2700
949106.0,0,0,1,0,0,0
949362.0,0,0,1,0,0,0
949597.0,0,0,1,0,0,0
949602.0,0,0,1,0,0,0
949758.0,0,0,1,0,0,0
950111.0,0,0,1,0,0,0
950181.0,Matej Matic,0,1,3,0,450
951579.0,Saël Kumbedi,0,4,15,0,4680
951928.0,0,0,1,0,0,0
953053.0,Anders Bergholt,0,1,0,0,270
953522.0,0,0,2,0,0,0
953901.0,Santiago Mouriño,0,1,5,0,1800
954680.0,0,0,1,0,0,0
955281.0,Nhoa Sangui,0,1,3,0,1890
955896.0,0,0,1,0,0,0
957307.0,0,0,1,0,0,0
958793.0,0,0,1,0,0,0
959182.0,0,0,1,0,0,0
959609.0,0,0,1,0,0,0
960057.0,0,0,1,0,0,0
960941.0,0,0,1,0,0,0
962019.0,0,0,1,0,0,0
962454.0,0,0,1,0,0,0
965929.0,Vladyslav Ostrovskyi,0,1,2,0,1980
967515.0,0,0,1,0,0,0
969596.0,Gabriel Gomes,0,1,1,0,450
969709.0,0,0,1,0,0,0
969742.0,Osman Kaynak,0,1,0,0,900
974327.0,Jack Grieves,0,3,1,0,1890
975128.0,Rivaldo,0,1,0,0,630
975138.0,Korede Osundina,0,1,0,0,540
977464.0,Arthur,0,3,0,0,2430
978037.0,0,0,1,0,0,0
980572.0,0,0,1,0,0,0
981163.0,0,0,1,0,0,0
981868.0,0,0,2,0,0,0
982554.0,0,0,1,0,0,0
982855.0,Reda Belahyane,0,2,6,0,2880
983525.0,0,0,1,0,0,0
984697.0,Trévis Dago,0,1,1,0,360
984699.0,0,0,1,0,0,0
984869.0,Tomás Muro,0,1,3,0,810
985232.0,0,0,1,0,0,0
985683.0,Francisco Petrasso,0,1,2,0,450
986189.0,0,0,1,0,0,0
986412.0,Radion Lisnyak,0,1,1,0,1260
986866.0,Samson Lawal,0,1,1,0,180
987651.0,0,0,1,0,0,0
987777.0,0,0,1,0,0,0
987952.0,0,0,2,0,0,0
989098.0,0,0,1,0,0,0
990731.0,Hakim Sahabo,0,2,2,0,1620
991312.0,0,0,1,0,0,0
992686.0,Martial Godo,0,1,0,0,0
995161.0,0,0,1,0,0,0
996391.0,0,0,1,0,0,0
998101.0,0,0,1,0,0,0
1001391.0,0,0,1,0,0,0
1001839.0,Luke Graham,0,1,0,0,180
1003324.0,0,0,1,0,0,0
1003436.0,Lucas Ramires,0,1,0,0,360
1004297.0,Manu Cocca,0,1,0,0,90
1004301.0,Jérémy Jacquet,0,2,0,0,1170
1004487.0,0,0,1,0,0,0
1005321.0,0,0,1,0,0,0
1005704.0,0,0,1,0,0,0
1010855.0,Aboubacar Ali Abdallah,0,1,0,0,810
1012002.0,0,0,1,0,0,0
1018035.0,0,0,1,0,0,0
1018754.0,0,0,1,0,0,0
1018927.0,Catalin Cucos,0,1,1,0,360
1018938.0,Jon Martín,0,1,1,0,990
1025207.0,0,0,1,0,0,0
1025527.0,0,0,1,0,0,0
1025981.0,Sabil Hansen,0,1,1,0,900
1026007.0,Adam Forrester,0,1,4,0,1890
1026293.0,0,0,1,0,0,0
1027008.0,0,0,1,0,0,0
1027417.0,0,0,2,0,0,0
1027993.0,José Antonio de la Rosa,0,1,0,0,180
1028162.0,Antoine Joujou,0,4,2,0,3960
1028566.0,Mert Kurt,0,1,0,0,630
1028959.0,0,0,1,0,0,0
1031044.0,Dylan Smith,0,2,0,0,1350
1032312.0,0,0,2,0,0,0
1033394.0,Maksim Boldyrev,0,2,0,0,270
1033475.0,0,0,1,0,0,0
1033476.0,0,0,1,0,0,0
1035830.0,0,0,1,0,0,0
1036405.0,Omar Fayed,0,1,5,0,990
1037971.0,Dmitriy Pestryakov,0,2,2,0,1440
1038353.0,0,0,1,0,0,0
1038409.0,0,0,1,0,0,0
1039016.0,0,0,1,0,0,0
1039360.0,0,0,1,0,0,0
1039806.0,0,0,1,0,0,0
1040582.0,0,0,1,0,0,0
1040825.0,0,0,2,0,0,0
1041002.0,0,0,1,0,0,0
1041552.0,Denys Bunchukov,0,1,0,0,630
1041710.0,0,0,1,0,0,0
1042200.0,0,0,1,0,0,0
1043681.0,0,0,1,0,0,0
1043993.0,0,0,1,0,0,0
1044777.0,0,0,1,0,0,0
1045035.0,0,0,1,0,0,0
1045036.0,0,0,2,0,0,0
1045123.0,Trey Nyoni,0,1,0,0,90
1045762.0,0,0,2,0,0,0
1045991.0,0,0,1,0,0,0
1046580.0,0,0,1,0,0,0
1046804.0,0,0,1,0,0,0
1046838.0,0,0,1,0,0,0
1047416.0,0,0,1,0,0,0
1048442.0,0,0,1,0,0,0
1048799.0,0,0,1,0,0,0
1049151.0,Dembo Sylla,0,1,1,0,1260
1049889.0,Rory Whittaker,0,1,1,0,1080
1049899.0,0,0,1,0,0,0
1051546.0,0,0,1,0,0,0
1052375.0,0,0,1,0,0,0
1052719.0,Darnell Eric Bile,0,1,1,0,1170
1052722.0,0,0,1,0,0,0
1053147.0,Mahamadou Diawara,0,1,2,0,2070
1054360.0,0,0,1,0,0,0
1055129.0,0,0,1,0,0,0
1055212.0,0,0,1,0,0,0
1056331.0,0,0,1,0,0,0
1056655.0,Rubén Quintanilla,0,1,0,0,180
1057204.0,0,0,1,0,0,0
1057849.0,0,0,1,0,0,0
1058810.0,0,0,1,0,0,0
1059014.0,0,0,1,0,0,0
1059167.0,0,0,1,0,0,0
1059814.0,Manuel Keliano,0,1,7,0,2430
1060254.0,0,0,1,0,0,0
1060479.0,0,0,1,0,0,0
1060658.0,0,0,2,0,0,0
1061283.0,Mateo Flores,0,1,2,0,900
1061656.0,Iker Almena,0,2,0,0,90
1061688.0,0,0,1,0,0,0
1062176.0,0,0,1,0,0,0
1064103.0,Sergio Rodelas,0,3,0,0,270
1064538.0,0,0,1,0,0,0
1064573.0,0,0,1,0,0,0
1064798.0,0,0,1,0,0,0
1065043.0,0,0,1,0,0,0
1067300.0,0,0,1,0,0,0
1068318.0,0,0,1,0,0,0
1070841.0,0,0,1,0,0,0
1071252.0,Mustafa Hekimoğlu,0,1,3,0,2160
1072573.0,0,0,1,0,0,0
1072759.0,0,0,1,0,0,0
1073295.0,0,0,1,0,0,0
1073446.0,0,0,1,0,0,0
1073760.0,0,0,1,0,0,0
1074042.0,Danylo Kaydalov,0,1,1,0,180
1074764.0,0,0,1,0,0,0
1075575.0,0,0,1,0,0,0
1077453.0,0,0,1,0,0,0
1078533.0,0,0,1,0,0,0
1078699.0,0,0,1,0,0,0
1078831.0,Matviy Panchenko,0,1,0,0,0
1082915.0,Gennadiy Synchuk,0,1,0,0,360
1082931.0,0,0,1,0,0,0
1086381.0,Erick Nunes,0,2,3,0,2700
1087979.0,0,0,1,0,0,0
1097139.0,Ayyoub Bouaddi,0,3,6,0,3510
1104114.0,Anthony Dennis,0,3,8,1,2070
1105123.0,0,0,1,0,0,0
1106292.0,0,0,1,0,0,0
1107733.0,0,0,1,0,0,0
1107837.0,0,0,1,0,0,0
1108194.0,0,0,1,0,0,0
1108637.0,Akwasi Owusu,0,1,0,0,90
1111589.0,0,0,1,0,0,0
1112218.0,Callum Penman,0,1,0,0,0
1112706.0,Ivan Matyushenko,0,1,0,0,1170
1112783.0,0,0,1,0,0,0
1113064.0,0,0,1,0,0,0
1117833.0,0,0,1,0,0,0
1119009.0,Kauã Elias,0,1,0,0,360
1119146.0,0,0,1,0,0,0
1120307.0,0,0,1,0,0,0
1121397.0,0,0,1,0,0,0
1122025.0,0,0,1,0,0,0
1123681.0,0,0,1,0,0,0
1130335.0,Dmytro Godya,0,3,2,0,2250
1130445.0,Abdoul Koné,0,1,1,0,540
1138977.0,0,0,1,0,0,0
1141628.0,Yunus Emre Konak,0,1,2,0,2340
1143806.0,Bogdan Panchyshyn,0,1,0,0,0
1148002.0,0,0,1,0,0,0
1150443.0,0,0,1,0,0,0
1152283.0,0,0,1,0,0,0
1153435.0,0,0,1,0,0,0
1153833.0,Marco Ribeiro,0,1,0,0,990
1154094.0,0,0,1,0,0,0
1157420.0,Victor Udoh,0,1,0,0,630
1159152.0,0,0,1,0,0,0
1159759.0,Adam Nhaili,0,1,0,0,720
1159820.0,0,0,1,0,0,0
1160933.0,0,0,1,0,0,0
1161343.0,0,0,1,0,0,0
1161527.0,0,0,1,0,0,0
1161865.0,0,0,1,0,0,0
1161954.0,0,0,1,0,0,0
1162272.0,0,0,1,0,0,0
1162312.0,0,0,1,0,0,0
1162473.0,0,0,1,0,0,0
1164238.0,0,0,1,0,0,0
1164299.0,0,0,1,0,0,0
1165333.0,0,0,1,0,0,0
1165670.0,0,0,2,0,0,0
1165884.0,Magomed Kratov,0,1,0,0,270
1166753.0,0,0,1,0,0,0
1167738.0,0,0,1,0,0,0
1171322.0,0,0,1,0,0,0
1175446.0,0,0,1,0,0,0
1175463.0,0,0,1,0,0,0
1175869.0,0,0,1,0,0,0
1175926.0,Baran Alp Vardar,0,1,0,0,270
1177747.0,0,0,1,0,0,0
1178393.0,0,0,1,0,0,0
1178474.0,Amadou Koné,0,1,5,1,2970
1178493.0,0,0,1,0,0,0
1178739.0,0,0,1,0,0,0
1179760.0,0,0,1,0,0,0
1181262.0,0,0,1,0,0,0
1184702.0,0,0,1,0,0,0
1185406.0,Roman Kovalyuk,0,2,0,0,540
1186476.0,0,0,1,0,0,0
1186563.0,Semm Renders,0,1,1,0,1170
1189238.0,0,0,1,0,0,0
1193867.0,Pedro Lima,0,1,0,0,540
1198376.0,0,0,1,0,0,0
1198610.0,0,0,2,0,0,0
1198612.0,0,0,1,0,0,0
1200031.0,0,0,1,0,0,0
1200313.0,Clayton Diandy,0,1,1,0,1800
1204562.0,0,0,1,0,0,0
1222512.0,0,0,1,0,0,0
1225835.0,0,0,1,0,0,0
1228975.0,0,0,1,0,0,0
1237306.0,0,0,1,0,0,0
1237999.0,Samuel Obinaya,0,1,4,0,720
1244435.0,Yegor Kapustyan,0,1,0,0,90
1247243.0,0,0,1,0,0,0
1251051.0,0,0,2,0,0,0
1252425.0,0,0,1,0,0,0
1260483.0,0,0,1,0,0,0
1262621.0,0,0,1,0,0,0
1271065.0,0,0,1,0,0,0
1281354.0,0,0,1,0,0,0
1282095.0,0,0,1,0,0,0
1282527.0,0,0,2,0,0,0
1289673.0,0,0,1,0,0,0
1290308.0,0,0,1,0,0,0
1292617.0,0,0,1,0,0,0
1292622.0,0,0,1,0,0,0
1293357.0,0,0,1,0,0,0
1293601.0,0,0,1,0,0,0
1293753.0,0,0,2,0,0,0
1293761.0,0,0,1,0,0,0
1294640.0,0,0,1,0,0,0
1295316.0,0,0,1,0,0,0
1295322.0,0,0,1,0,0,0
1299892.0,0,0,1,0,0,0
1299893.0,0,0,2,0,0,0
1332059.0,0,0,1,0,0,0
1332738.0,0,0,1,0,0,0
1332864.0,0,0,2,0,0,0
1334782.0,0,0,1,0,0,0
1336677.0,0,0,1,0,0,0
1337084.0,0,0,1,0,0,0
1340492.0,0,0,1,0,0,0
26.0,Roman Weidenfeller,0,0,4,2,13680
77.0,Lúcio,0,0,0,0,360
80.0,Tom Starke,0,0,0,0,1080
276.0,Sladan Peric,0,0,0,0,540
325.0,Tomas Ujfalusi,0,0,0,0,180
447.0,Oka Nikolov,0,0,0,0,810
488.0,Gerhard Tremmel,0,0,2,0,3420
557.0,Simon Jentzsch,0,0,0,0,630
598.0,Timo Hildebrand,0,0,1,0,4500
773.0,David Jarolim,0,0,0,0,450
831.0,Selim Teber,0,0,1,0,720
992.0,Christian Weber,0,0,0,0,90
1144.0,Christofer Heimeroth,0,0,0,0,180
1381.0,Maik Franz,0,0,0,0,90
1474.0,Tim Wiese,0,0,0,0,990
1496.0,Heiko Butscher,0,0,0,0,360
1560.0,Youssef El Akchaoui,0,0,0,0,720
1572.0,Andreas Wolf,0,0,0,0,90
1573.0,Thomas Hitzlsperger,0,0,0,0,810
1613.0,Vivian,0,0,2,2,1080
1667.0,Diego Benaglio,0,0,9,0,17910
1725.0,Jesper Christiansen,0,0,1,0,2970
1772.0,Du-ri Cha,0,0,0,0,990
1841.0,Ali Bilgin,0,0,1,0,540
1944.0,Deniz Dogan,0,0,1,1,2160
2201.0,Lukas Kruse,0,0,0,0,3150
2386.0,Marjan Petkovic,0,0,0,0,540
2583.0,Thorsten Stuckmann,0,0,0,0,450
2726.0,Romuald Peiser,0,0,0,0,630
2857.0,Eldin Jakupovic,0,0,0,0,2880
2950.0,Robert Almer,0,0,0,0,90
2956.0,Roland Linz,0,0,0,0,450
2999.0,Chris Iwelumo,0,0,1,0,720
3131.0,Kevin Phillips,0,0,0,0,360
3159.0,Valerio Di Cesare,0,0,3,0,900
3190.0,Stuart Taylor,0,0,0,0,360
3205.0,David Bentley,0,0,1,0,900
3287.0,Steve Banks,0,0,0,0,450
3310.0,Nicky Weaver,0,0,0,0,180
3357.0,Mark Schwarzer,0,0,0,0,4950
3395.0,Gábor Babos,0,0,1,0,2610
3428.0,Dejan Stankovic,0,0,2,0,270
3447.0,Ragnvald Soma,0,0,0,0,270
3466.0,Kevin Stuhr-Ellegaard,0,0,0,0,90
3473.0,Thomas Sörensen,0,0,0,0,630
3476.0,Brad Friedel,0,0,1,0,2430
3534.0,Roy Carroll,0,0,1,0,2430
3535.0,Ricardo,0,0,0,0,90
3539.0,Luke Steele,0,0,4,0,7830
3562.0,Steve Harper,0,0,1,0,3330
3575.0,Mickaël Landreau,0,0,2,0,6390
3583.0,Steve Simonsen,0,0,0,0,900
3589.0,Gary Naysmith,0,0,0,0,810
3614.0,Tony Hibbert,0,0,1,0,1620
3630.0,Paul Robinson,0,0,0,0,270
3719.0,Peter Enckelman,0,0,0,0,90
3755.0,Óscar Ustari,0,0,0,0,630
3817.0,Malik Fathi,0,0,0,0,1620
3838.0,Boaz Myhill,0,0,4,0,5760
3901.0,Pierre-Alain Frau,0,0,0,0,630
3913.0,Omar Daf,0,0,0,0,180
3978.0,Svetoslav Todorov,0,0,1,0,900
4015.0,Louis Saha,0,0,0,0,1530
4094.0,Frazer Richardson,0,0,0,0,450
4111.0,Garry Monk,0,0,0,0,1080
4112.0,Rory Delap,0,0,0,0,180
4133.0,Richie Ryan,0,0,0,0,2430
4208.0,Dominik Reinhardt,0,0,1,0,540
4233.0,Adam Federici,0,0,1,0,3240
4310.0,Bogdan Lobont,0,0,0,0,540
4334.0,Jelle ten Rouwelaar,0,0,10,0,9900
4337.0,Kasper Bögelund,0,0,0,0,360
4351.0,Remco van der Schaaf,0,0,4,0,810
4371.0,Glenn Loovens,0,0,10,0,2160
4384.0,Yves Lenaerts,0,0,0,0,450
4471.0,Robert van Boxel,0,0,1,0,720
4487.0,Khalid Sinouh,0,0,0,0,540
4513.0,Dennis Gentenaar,0,0,0,0,630
4582.0,Sander Boschker,0,0,0,0,1080
4605.0,Vladan Kujovic,0,0,1,0,2250
4746.0,David Yelldell,0,0,0,0,90
4829.0,Rabiu Afolabi,0,0,0,0,450
5072.0,Thomas Kessler,0,0,1,0,1440
